sensor_id,node_id,component,probe_x_m,probe_y_m,probe_z_m,cst_probe_item,item_x_m,item_y_m,item_z_m,distance_m,status,result_ids,result_id,frequency_index,n_points,target_frequency_ghz,selected_frequency_ghz,frequency_error_ghz,h_real,h_imag,error
85,85,Hz,-0.213828128194,0.0448270586439,3.7265625,1D Results\Probes\H-Field\H-Field (-0.213828 0.0448271 3.72656)(Z) [1],-0.213828,0.0448271,3.72656,2.503626175804e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.448080275867e-06,-1.125009939479e-06,
86,86,Hx,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\H-Field\H-Field (0.121879 -0.169814 3.71927)(X) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.158062916944e-12,-3.335259149595e-11,
86,86,Hy,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\H-Field\H-Field (0.121879 -0.169814 3.71927)(Y) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.419198703951e-05,-7.780065340055e-06,
86,86,Hz,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\H-Field\H-Field (0.121879 -0.169814 3.71927)(Z) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.867444049906e-06,4.696932359706e-06,
87,87,Hx,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\H-Field\H-Field (0.02363 0.197448 3.71198)(X) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-3.256205762951e-12,-8.494234279548e-12,
87,87,Hy,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\H-Field\H-Field (0.02363 0.197448 3.71198)(Y) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.471416659982e-05,-7.742012406624e-06,
87,87,Hz,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\H-Field\H-Field (0.02363 0.197448 3.71198)(Z) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-9.195381255056e-06,-5.224166194157e-06,
88,88,Hx,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\H-Field\H-Field (-0.142457 -0.12246 3.70469)(X) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.622365355424e-11,3.457963382192e-11,
88,88,Hy,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\H-Field\H-Field (-0.142457 -0.12246 3.70469)(Y) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.480972347366e-05,-8.196471004469e-06,
88,88,Hz,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\H-Field\H-Field (-0.142457 -0.12246 3.70469)(Z) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.958494307539e-06,3.430271687352e-06,
89,89,Hx,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\H-Field\H-Field (0.175784 -0.00555186 3.6974)(X) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.201130231093e-12,-5.199139244477e-11,
89,89,Hy,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\H-Field\H-Field (0.175784 -0.00555186 3.6974)(Y) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.495725696520e-05,-8.777531616993e-06,
89,89,Hz,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\H-Field\H-Field (0.175784 -0.00555186 3.6974)(Z) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.872437903683e-07,6.063072889456e-08,
90,90,Hx,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\H-Field\H-Field (-0.116426 0.11362 3.6901)(X) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.570871027202e-11,2.795695274155e-11,
90,90,Hy,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\H-Field\H-Field (-0.116426 0.11362 3.6901)(Y) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.544961649499e-05,-8.796374614529e-06,
90,90,Hz,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\H-Field\H-Field (-0.116426 0.11362 3.6901)(Z) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.941360696061e-06,-3.055087663096e-06,
91,91,Hx,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\H-Field\H-Field (0.00827617 -0.147728 3.68281)(X) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.288432295967e-12,-5.800864286335e-12,
91,91,Hy,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\H-Field\H-Field (0.00827617 -0.147728 3.68281)(Y) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.598298702681e-05,-8.632001076269e-06,
91,91,Hz,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\H-Field\H-Field (0.00827617 -0.147728 3.68281)(Z) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.992730622444e-06,3.900313017801e-06,
92,92,Hx,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\H-Field\H-Field (0.0830738 0.101548 3.67552)(X) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.485096163385e-13,-2.676823745851e-11,
92,92,Hy,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\H-Field\H-Field (0.0830738 0.101548 3.67552)(Y) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.607496899986e-05,-9.121444469566e-06,
92,92,Hz,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\H-Field\H-Field (0.0830738 0.101548 3.67552)(Z) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.448837702201e-06,-2.669030150701e-06,
93,93,Hx,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\H-Field\H-Field (-0.110336 -0.015943 3.66823)(X) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.569289654658e-11,2.807157398128e-11,
93,93,Hy,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\H-Field\H-Field (-0.110336 -0.015943 3.66823)(Y) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.627442845630e-05,-9.590571077959e-06,
93,93,Hz,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\H-Field\H-Field (-0.110336 -0.015943 3.66823)(Z) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.083972763252e-06,3.224671062696e-07,
94,94,Hx,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\H-Field\H-Field (0.0717421 -0.0488845 3.66094)(X) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.852250469839e-13,-2.339757436044e-11,
94,94,Hy,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\H-Field\H-Field (0.0717421 -0.0488845 3.66094)(Y) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.659806180792e-05,-9.471497536521e-06,
94,94,Hz,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\H-Field\H-Field (0.0717421 -0.0488845 3.66094)(Z) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.891735212926e-06,1.216419954233e-06,
95,95,Hx,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\H-Field\H-Field (-0.011538 0.0490476 3.65365)(X) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-8.143357504701e-12,-1.555831878139e-12,
95,95,Hy,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\H-Field\H-Field (-0.011538 0.0490476 3.65365)(Y) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.625059748128e-05,-1.110431071547e-05,
95,95,Hz,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\H-Field\H-Field (-0.011538 0.0490476 3.65365)(Z) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.523512265879e-06,-2.501801110961e-06,
