sensor_id,node_id,component,probe_x_m,probe_y_m,probe_z_m,cst_probe_item,item_x_m,item_y_m,item_z_m,distance_m,status,result_ids,result_id,frequency_index,n_points,target_frequency_ghz,selected_frequency_ghz,frequency_error_ghz,e_real,e_imag,error
86,86,Ey,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\E-Field\E-Field (0.121879 -0.169814 3.71927)(Y) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.174409014395e-03,3.302942874869e-04,
86,86,Ez,0.121878573984,-0.169813863351,3.71927083333,1D Results\Probes\E-Field\E-Field (0.121879 -0.169814 3.71927)(Z) [1],0.121879,-0.169814,3.71927,9.458337436124e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.040268172913e-03,5.432454209355e-04,
87,87,Ex,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\E-Field\E-Field (0.02363 0.197448 3.71198)(X) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.366887176402e-03,3.476081428059e-03,
87,87,Ey,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\E-Field\E-Field (0.02363 0.197448 3.71198)(Y) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.451909791771e-04,-8.341591748420e-05,
87,87,Ez,0.0236299533301,0.197447777581,3.71197916667,1D Results\Probes\E-Field\E-Field (0.02363 0.197448 3.71198)(Z) [1],0.02363,0.197448,3.71198,8.637633820851e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.736924785408e-04,1.138638773700e-04,
88,88,Ex,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\E-Field\E-Field (-0.142457 -0.12246 3.70469)(X) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.088279714522e-03,3.041654431100e-03,
88,88,Ey,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\E-Field\E-Field (-0.142457 -0.12246 3.70469)(Y) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.028576805138e-03,-2.923646541251e-04,
88,88,Ez,-0.142457232144,-0.122460052073,3.7046875,1D Results\Probes\E-Field\E-Field (-0.142457 -0.12246 3.70469)(Z) [1],-0.142457,-0.12246,3.70469,2.511294971442e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.522665450630e-03,-6.849546060597e-04,
89,89,Ex,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\E-Field\E-Field (0.175784 -0.00555186 3.6974)(X) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,4.539989196679e-03,3.158832741929e-03,
89,89,Ey,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\E-Field\E-Field (0.175784 -0.00555186 3.6974)(Y) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.391158106692e-05,1.216735076931e-05,
89,89,Ez,0.175783660057,-0.00555186211405,3.69739583333,1D Results\Probes\E-Field\E-Field (0.175784 -0.00555186 3.6974)(Z) [1],0.175784,-0.00555186,3.6974,4.180514872897e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.215883837686e-03,9.483754126052e-04,
90,90,Ex,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\E-Field\E-Field (-0.116426 0.11362 3.6901)(X) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.542595752057e-03,3.162607266280e-03,
90,90,Ey,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\E-Field\E-Field (-0.116426 0.11362 3.6901)(Y) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,7.978787381803e-04,2.198811030255e-04,
90,90,Ez,-0.116425982142,0.113620258602,3.69010416667,1D Results\Probes\E-Field\E-Field (-0.116426 0.11362 3.6901)(Z) [1],-0.116426,0.11362,3.6901,4.174725474677e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.102544130221e-03,-5.943652691748e-04,
91,91,Ex,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\E-Field\E-Field (0.00827617 -0.147728 3.68281)(X) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.486986791601e-03,3.252612970675e-03,
91,91,Ey,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\E-Field\E-Field (0.00827617 -0.147728 3.68281)(Y) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.379725528100e-05,2.416756424695e-05,
91,91,Ez,0.00827616923972,-0.147728111294,3.6828125,1D Results\Probes\E-Field\E-Field (0.00827617 -0.147728 3.68281)(Z) [1],0.00827617,-0.147728,3.68281,2.502476160123e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.396531171802e-04,4.543437928625e-05,
92,92,Ex,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\E-Field\E-Field (0.0830738 0.101548 3.67552)(X) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.031235506040e-03,3.260929208724e-03,
92,92,Ey,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\E-Field\E-Field (0.0830738 0.101548 3.67552)(Y) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-5.105598647853e-04,-1.435115154467e-04,
92,92,Ez,0.0830738322232,0.101548061523,3.67552083333,1D Results\Probes\E-Field\E-Field (0.0830738 0.101548 3.67552)(Z) [1],0.0830738,0.101548,3.67552,8.362190517446e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.518369377501e-03,4.482589508990e-04,
93,93,Ex,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\E-Field\E-Field (-0.110336 -0.015943 3.66823)(X) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,5.794980267284e-03,3.403377417803e-03,
93,93,Ey,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\E-Field\E-Field (-0.110336 -0.015943 3.66823)(Y) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-1.263788599207e-04,-2.751436785380e-05,
93,93,Ez,-0.110335562173,-0.0159429567262,3.66822916667,1D Results\Probes\E-Field\E-Field (-0.110336 -0.015943 3.66823)(Z) [1],-0.110336,-0.015943,3.66823,9.423396373127e-07,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.088798440445e-03,-6.215121455737e-04,
94,94,Ex,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\E-Field\E-Field (0.0717421 -0.0488845 3.66094)(X) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.219688423317e-03,3.377449761461e-03,
94,94,Ey,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\E-Field\E-Field (0.0717421 -0.0488845 3.66094)(Y) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,2.286613915749e-04,6.127703119446e-05,
94,94,Ez,0.0717421143959,-0.0488844567911,3.6609375,1D Results\Probes\E-Field\E-Field (0.0717421 -0.0488845 3.66094)(Z) [1],0.0717421,-0.0488845,3.66094,2.500414815686e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,1.344049882434e-03,4.077309800307e-04,
95,95,Ex,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\E-Field\E-Field (-0.011538 0.0490476 3.65365)(X) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,6.582929173478e-03,3.538171573964e-03,
95,95,Ey,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\E-Field\E-Field (-0.011538 0.0490476 3.65365)(Y) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,3.435998320345e-05,9.657615623116e-06,
95,95,Ez,-0.0115379592595,0.0490475965646,3.65364583333,1D Results\Probes\E-Field\E-Field (-0.011538 0.0490476 3.65365)(Z) [1],-0.011538,0.0490476,3.65365,4.166870585543e-06,value_read,3D:RunID:0,3D:RunID:0,500,1001,1.2,1.2,0.0,-2.181719373290e-04,-8.956441984452e-05,
