sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,e_theta_x,e_theta_y,e_theta_z,e_phi_x,e_phi_y,e_phi_z,radius_m
57,3.820604139901077,6.617480485916654,10.517220926874316,36.00000000000001,59.99999999999999,0.4045084971874738,0.7006292692220366,-0.5877852522924732,-0.8660254037844386,0.5000000000000001,0.0,13.0
58,1.3268818929611037,7.525121156330236,10.517220926874316,36.00000000000001,80.0,0.1404843267747869,0.796726208379082,-0.5877852522924732,-0.984807753012208,0.17364817766693041,0.0,13.0
59,-1.326881892961103,7.525121156330236,10.517220926874316,36.00000000000001,100.0,-0.1404843267747868,0.796726208379082,-0.5877852522924732,-0.984807753012208,-0.1736481776669303,0.0,13.0
60,-3.8206041399010746,6.617480485916656,10.517220926874316,36.00000000000001,119.99999999999999,-0.4045084971874735,0.7006292692220367,-0.5877852522924732,-0.8660254037844387,-0.4999999999999998,0.0,13.0
61,-5.853505141457163,4.91167400529102,10.517220926874316,36.00000000000001,140.0,-0.6197429729297458,0.520026100010061,-0.5877852522924732,-0.6427876096865395,-0.7660444431189779,0.0,13.0
62,-7.180387034418266,2.6134471510392197,10.517220926874316,36.00000000000001,160.0,-0.7602272997045327,0.27670010836902137,-0.5877852522924732,-0.3420201433256689,-0.9396926207859083,0.0,13.0
63,-7.641208279802152,9.357781261477957e-16,10.517220926874316,36.00000000000001,180.0,-0.8090169943749473,9.907600726170915e-17,-0.5877852522924732,-1.2246467991473532e-16,-1.0,0.0,13.0
64,-7.180387034418268,-2.6134471510392183,10.517220926874316,36.00000000000001,200.0,-0.7602272997045328,-0.27670010836902115,-0.5877852522924732,0.34202014332566866,-0.9396926207859084,0.0,13.0
65,-5.8535051414571635,-4.911674005291018,10.517220926874316,36.00000000000001,220.0,-0.6197429729297459,-0.5200261000100608,-0.5877852522924732,0.6427876096865393,-0.766044443118978,0.0,13.0
66,-3.8206041399010795,-6.617480485916653,10.517220926874316,36.00000000000001,239.99999999999997,-0.404508497187474,-0.7006292692220366,-0.5877852522924732,0.8660254037844385,-0.5000000000000004,0.0,13.0
67,-1.3268818929611033,-7.525121156330236,10.517220926874316,36.00000000000001,260.0,-0.14048432677478684,-0.796726208379082,-0.5877852522924732,0.984807753012208,-0.17364817766693033,0.0,13.0
68,1.3268818929611006,-7.525121156330238,10.517220926874316,36.00000000000001,280.0,0.14048432677478653,-0.7967262083790821,-0.5877852522924732,0.9848077530122081,0.17364817766692997,0.0,13.0
69,3.820604139901077,-6.617480485916654,10.517220926874316,36.00000000000001,300.0,0.4045084971874738,-0.7006292692220366,-0.5877852522924732,0.8660254037844386,0.5000000000000001,0.0,13.0
70,5.853505141457162,-4.91167400529102,10.517220926874316,36.00000000000001,320.0,0.6197429729297457,-0.520026100010061,-0.5877852522924732,0.6427876096865396,0.7660444431189778,0.0,13.0
71,7.180387034418265,-2.613447151039224,10.517220926874316,36.00000000000001,339.99999999999994,0.7602272997045325,-0.2767001083690218,-0.5877852522924732,0.34202014332566943,0.9396926207859081,0.0,13.0
72,9.351417404402465,0.0,9.030558815966963,46.00000000000001,0.0,0.6946583704589971,0.0,-0.7193398003386512,-0.0,1.0,0.0,13.0
73,8.78745792880591,3.198373120951884,9.030558815966963,46.00000000000001,20.0,0.6527653446874835,0.23758715542676168,-0.7193398003386512,-0.3420201433256687,0.9396926207859084,0.0,13.0
74,7.163601337928605,6.010975240556962,9.030558815966963,46.00000000000001,40.0,0.5321391845561992,0.4465177934960852,-0.7193398003386512,-0.6427876096865393,0.766044443118978,0.0,13.0
75,4.675708702201233,8.098565033604473,9.030558815966963,46.00000000000001,59.99999999999999,0.3473291852294986,0.6015917957689931,-0.7193398003386512,-0.8660254037844386,0.5000000000000001,0.0,13.0
76,1.6238565908773046,9.209348361508846,9.030558815966963,46.00000000000001,80.0,0.1206261601312843,0.684104948922847,-0.7193398003386512,-0.984807753012208,0.17364817766693041,0.0,13.0
77,-1.6238565908773035,9.209348361508846,9.030558815966963,46.00000000000001,100.0,-0.12062616013128423,0.684104948922847,-0.7193398003386512,-0.984807753012208,-0.1736481776669303,0.0,13.0
78,-4.675708702201231,8.098565033604473,9.030558815966963,46.00000000000001,119.99999999999999,-0.3473291852294984,0.6015917957689932,-0.7193398003386512,-0.8660254037844387,-0.4999999999999998,0.0,13.0
79,-7.163601337928604,6.010975240556964,9.030558815966963,46.00000000000001,140.0,-0.5321391845561991,0.4465177934960854,-0.7193398003386512,-0.6427876096865395,-0.7660444431189779,0.0,13.0
80,-8.78745792880591,3.198373120951886,9.030558815966963,46.00000000000001,160.0,-0.6527653446874834,0.2375871554267618,-0.7193398003386512,-0.3420201433256689,-0.9396926207859083,0.0,13.0
81,-9.351417404402465,1.145218339179233e-15,9.030558815966963,46.00000000000001,180.0,-0.6946583704589971,8.507111498835272e-17,-0.7193398003386512,-1.2246467991473532e-16,-1.0,0.0,13.0
82,-8.78745792880591,-3.1983731209518838,9.030558815966963,46.00000000000001,200.0,-0.6527653446874835,-0.23758715542676165,-0.7193398003386512,0.34202014332566866,-0.9396926207859084,0.0,13.0
83,-7.163601337928605,-6.010975240556962,9.030558815966963,46.00000000000001,220.0,-0.5321391845561992,-0.4465177934960852,-0.7193398003386512,0.6427876096865393,-0.766044443118978,0.0,13.0
84,-4.675708702201237,-8.098565033604471,9.030558815966963,46.00000000000001,239.99999999999997,-0.3473291852294989,-0.601591795768993,-0.7193398003386512,0.8660254037844385,-0.5000000000000004,0.0,13.0
85,-1.6238565908773037,-9.209348361508846,9.030558815966963,46.00000000000001,260.0,-0.12062616013128424,-0.684104948922847,-0.7193398003386512,0.984807753012208,-0.17364817766693033,0.0,13.0
86,1.6238565908773004,-9.209348361508848,9.030558815966963,46.00000000000001,280.0,0.120626160131284,-0.684104948922847,-0.7193398003386512,0.9848077530122081,0.17364817766692997,0.0,13.0
87,4.675708702201233,-8.098565033604473,9.030558815966963,46.00000000000001,300.0,0.3473291852294986,-0.6015917957689931,-0.7193398003386512,0.8660254037844386,0.5000000000000001,0.0,13.0
88,7.163601337928604,-6.010975240556965,9.030558815966963,46.00000000000001,320.0,0.532139184556199,-0.4465177934960855,-0.7193398003386512,0.6427876096865396,0.7660444431189778,0.0,13.0
89,8.787457928805907,-3.198373120951891,9.030558815966963,46.00000000000001,339.99999999999994,0.6527653446874833,-0.23758715542676218,-0.7193398003386512,0.34202014332566943,0.9396926207859081,0.0,13.0
90,10.777488443215542,0.0,7.269507745119707,56.00000000000001,0.0,0.5591929034707467,0.0,-0.8290375725550417,-0.0,1.0,0.0,13.0
91,10.127526360695054,3.6861181420393185,7.269507745119707,56.00000000000001,20.0,0.5254694449873074,0.1912552369917616,-0.8290375725550417,-0.3420201433256687,0.9396926207859084,0.0,13.0
92,8.256035132704271,6.9276360348388195,7.269507745119707,56.00000000000001,40.0,0.4283666163353326,0.3594422697756369,-0.8290375725550417,-0.6427876096865393,0.766044443118978,0.0,13.0
93,5.388744221607773,9.333578780817861,7.269507745119707,56.00000000000001,59.99999999999999,0.2795964517353734,0.484275260021646,-0.8290375725550417,-0.8660254037844386,0.5000000000000001,0.0,13.0
94,1.8714912279907818,10.613754176878139,7.269507745119707,56.00000000000001,80.0,0.09710282865197489,0.5506975067673986,-0.8290375725550417,-0.984807753012208,0.17364817766693041,0.0,13.0
95,-1.8714912279907807,10.613754176878139,7.269507745119707,56.00000000000001,100.0,-0.09710282865197482,0.5506975067673986,-0.8290375725550417,-0.984807753012208,-0.1736481776669303,0.0,13.0
96,-5.3887442216077694,9.333578780817861,7.269507745119707,56.00000000000001,119.99999999999999,-0.27959645173537323,0.48427526002164606,-0.8290375725550417,-0.8660254037844387,-0.4999999999999998,0.0,13.0
97,-8.256035132704271,6.927636034838822,7.269507745119707,56.00000000000001,140.0,-0.4283666163353325,0.3594422697756371,-0.8290375725550417,-0.6427876096865395,-0.7660444431189779,0.0,13.0
