candidate,candidate_method,requested_sensor_count,sensor_count,missing_sensor_count,lmax,lambda_reg,include_l0,mode_count,case_count,sample_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_nearfield_fit_relative_error,max_nearfield_fit_relative_error,min_farfield_total_complex_correlation_abs,max_farfield_total_complex_relative_l2_error,min_theta_farfield_complex_correlation_abs,min_phi_farfield_complex_correlation_abs,max_theta_farfield_error_to_total_norm,max_phi_farfield_error_to_total_norm,max_basis_condition,max_mode_sensor_ratio,any_component_underdetermined,status,status_rank
fibonacci_snap_120,fibonacci_snap,120,120,0,4,1e-08,False,24,2,2,0.9997335723950598,0.9996015317600698,0.000195810287933092,0.0002706660241490782,0.0,0.0,0.011491654735921068,0.013327268467396952,0.9992385550104071,0.03904094076487734,0.9992385550104068,0.8219259165383506,0.03904094076487058,1.064799623846094e-07,67.44907373930863,0.2,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,4,1e-06,False,24,2,2,0.9997335956067124,0.9996015625598424,0.00019579651615662873,0.00027061988843499684,0.0,0.0,0.01149165485762447,0.013327268571437012,0.9992385172021936,0.03904190275805203,0.9992385172021933,0.8219259540822178,0.03904190275804527,1.0647995534768391e-07,67.44907373930863,0.2,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,6,0.0,False,48,2,2,0.9998574337121177,0.9997997370828767,0.000650210884036186,0.0008567813983670506,0.0,0.0,0.005867936194136633,0.006614820497018921,0.999750109818031,0.022357754047571766,0.9997501098180311,0.9848812676528919,0.022357754047563804,1.894496587641014e-08,2738.613854560773,0.4,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,6,1e-10,False,48,2,2,0.999857434343407,0.9997997378952492,0.0006501988070230551,0.0008567658381799816,0.0,0.0,0.00586793619417304,0.006614820497059216,0.999750109782602,0.022357755638044242,0.9997501097826021,0.9848812603148354,0.02235775563803628,1.8944971780953077e-08,2738.613854560773,0.4,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,6,1e-08,False,48,2,2,0.9998574966743831,0.999799818100458,0.0006490068451342721,0.0008552301177309656,0.0,0.0,0.005867936555896134,0.0066148208976271935,0.999750106242806,0.022357914540928055,0.9997501062428062,0.9848805202569142,0.022357914540920093,1.8945564243198085e-08,2738.613854560773,0.4,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,6,1e-06,False,48,2,2,0.9998625745897114,0.9998063181696475,0.0005595409829570162,0.0007402232973947528,0.0,0.0,0.005870247046460657,0.006617355767487075,0.9997495211111144,0.022384136769456685,0.9997495211111145,0.9847319122001713,0.022384136769448643,1.9046928641679416e-08,2738.613854560773,0.4,False,strict_pass,0
fibonacci_snap_120,fibonacci_snap,120,120,0,10,1e-08,False,120,2,2,0.995904336242138,0.9947793383969831,0.008284353291977464,0.010962394071919757,64.9443898853317,74.87222619648568,0.0005893226082254713,0.0006624500390765731,0.9996004264191986,0.028266455404709182,0.9996004264191986,0.9708234642796431,0.028266455404696918,2.6424370859200398e-08,5658173607169810.0,1.0,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,8,1e-08,False,80,2,2,0.9991831983125703,0.9989335032127067,0.011212826004935356,0.014243581655420522,64.95505488130836,74.94644551033204,0.0021250692902261255,0.0023813680249875685,0.9998455637795852,0.01758011255909566,0.9998455637795852,0.9855099113901389,0.01758011255908598,1.851945895576052e-08,374680.11241115874,0.6666666666666666,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,2,0.0,False,8,2,2,0.9429967811932938,0.940260901886664,0.0475016708587685,0.05618607660902621,72.81560637801752,89.27977186613246,0.11567771190437885,0.12284556882616832,0.9914076186973179,0.13085395242746314,0.9914076186973327,0.03458889265233445,0.13085395242733106,1.8601863819161527e-07,3.4702283677751016,0.06666666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,2,1e-10,False,8,2,2,0.9429967811920739,0.9402609018855206,0.047501670859658195,0.05618607661021556,72.81560637801752,89.27977186613246,0.11567771190437887,0.12284556882616833,0.991407618697592,0.13085395242485828,0.9914076186976071,0.03458889265233909,0.13085395242472622,1.8601863819161468e-07,3.4702283677751016,0.06666666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,2,1e-08,False,8,2,2,0.9429967810712571,0.9402609017722934,0.04750167094775636,0.05618607672798437,72.81560637801752,89.27977186613246,0.11567771190437887,0.12284556882616833,0.9914076187247794,0.13085395216693493,0.9914076187247945,0.03458889265279715,0.13085395216680287,1.8601863819157233e-07,3.4702283677751016,0.06666666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,2,1e-06,False,8,2,2,0.9429967689896278,0.940260890449658,0.047501679757566945,0.056186088504854376,72.81560637801752,89.27977186613246,0.11567771190455854,0.12284556882633907,0.9914076214434937,0.13085392637482193,0.9914076214435088,0.034588892698602054,0.13085392637468982,1.8601863818733052e-07,3.4702283677751016,0.06666666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,8,1e-06,False,80,2,2,0.9998919178838154,0.99985783072285,0.00011645378338595798,0.00016288443898152346,52.31970402372313,104.63940804744627,0.0033819169972495048,0.0037859548113335483,0.9998657938876127,0.01638436200510605,0.9998657938876128,0.9864849172259108,0.016384362005096315,1.7899255700559942e-08,374680.11241115874,0.6666666666666666,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,10,1e-06,False,120,2,2,0.9999290346473432,0.9999025579845453,0.001689938917087466,0.0022633028940507592,52.454536973132356,104.90907394626471,0.0014662189331138796,0.0016481749942377753,0.9999194344065946,0.01269471043746449,0.9999194344065946,0.984999534084668,0.012694710437450544,1.8844928128826887e-08,5658173607169810.0,1.0,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,5,0.0,False,35,2,2,0.999677779310875,0.9995570782450257,0.00025849985337058154,0.00029338196106881785,59.73883844918335,119.4776768983667,0.009941650675647225,0.011164992161812937,0.9994882301016024,0.032013338351213394,0.9994882301016025,0.9821217087258483,0.03201333835120685,2.0608824156812142e-08,390.2477833070974,0.2916666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,5,1e-10,False,35,2,2,0.9996777792927743,0.9995570782260214,0.0002584998732416713,0.00029338197113572387,59.73883844918335,119.4776768983667,0.009941650675647253,0.011164992161812975,0.9994882301132177,0.03201333798816621,0.9994882301132179,0.9821217075928865,0.032013337988159675,2.0608824824739625e-08,390.2477833070974,0.2916666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,5,1e-08,False,35,2,2,0.9996777775007744,0.9995570763445424,0.0002585018405330636,0.00029338296783215336,59.73883844918335,119.4776768983667,0.009941650675897709,0.011164992162041242,0.9994882312631219,0.03201330204698047,0.9994882312631224,0.9821215954312972,0.03201330204697393,2.060889094833256e-08,390.2477833070974,0.2916666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,5,1e-06,False,35,2,2,0.9996775978024632,0.9995568875765857,0.00025869906937586956,0.0002934833724751679,59.73883844918335,119.4776768983667,0.009941653167372154,0.01116499443032352,0.9994883461447681,0.032009711109237685,0.9994883461447681,0.9821103951905714,0.03200971110923114,2.0615490842720762e-08,390.2477833070974,0.2916666666666667,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,8,0.0,False,80,2,2,0.9983701772529721,0.9978783161343135,0.021162173919260893,0.02665668438053313,114.88978550214199,119.87920257674476,0.0020238269065653916,0.0022682856081678903,0.9997910901027753,0.0204491851903018,0.9997910901027758,0.9219246228445711,0.02044918519025302,4.468796630532598e-08,374680.11241115874,0.6666666666666666,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,8,1e-10,False,80,2,2,0.9984525620491266,0.9979857150465196,0.017514114024073314,0.022110290695806036,114.88978550214199,119.87920257674476,0.002025105510078731,0.002269718651174933,0.9997974442643017,0.02013576746337599,0.999797444264302,0.9552469084308091,0.02013576746334904,3.297598631870947e-08,374680.11241115874,0.6666666666666666,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,10,0.0,False,120,2,2,0.98807893270713,0.9848455105568096,0.017776230217845045,0.022649063985462584,114.52439661405626,124.40938518066625,4.550189474728282e-14,5.223705086851453e-14,0.9988896049663987,0.047122747912186035,0.998889604966483,0.2474582729652272,0.047122747910365595,4.1421945570171343e-07,5658173607169810.0,1.0,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,10,1e-10,False,120,2,2,0.9882527360966866,0.9850649787137774,0.017561158083440793,0.022385955559975093,114.52439661405626,124.40938518066625,1.0543513828727615e-05,1.1851817418275243e-05,0.9989062441735064,0.04676813332635481,0.9989062441735096,0.7840361608492424,0.04676813332627911,8.418007189598555e-08,5658173607169810.0,1.0,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,3,1e-10,False,15,2,2,0.9894515685744942,0.9860146363261809,0.007849912440460986,0.009165740860686875,119.10432381493473,163.30301249870956,0.05017741633132209,0.05558750259484023,0.9946779893102795,0.10384935388778374,0.9946779893102793,0.03166877698689415,0.10384935388778023,1.860774782778024e-07,13.879198071546648,0.125,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,3,0.0,False,15,2,2,0.9894515685769489,0.9860146363282831,0.007849912437678547,0.009165740859300556,119.10432381493473,163.30301249870956,0.05017741633132211,0.05558750259484024,0.9946779893081096,0.10384935391231856,0.9946779893081096,0.031668776985816126,0.10384935391231506,1.8607747827784922e-07,13.879198071546648,0.125,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,3,1e-08,False,15,2,2,0.9894515683314491,0.9860146361180504,0.007849912715925425,0.009165740997930952,119.10432381493473,163.30301249870956,0.05017741633132228,0.05558750259484037,0.9946779895250719,0.10384935145884787,0.994677989525072,0.031668777093620135,0.10384935145884436,1.860774782731641e-07,13.879198071546648,0.125,False,diagnostic_only,3
fibonacci_snap_120,fibonacci_snap,120,120,0,3,1e-06,False,15,2,2,0.9894515440264919,0.986014615304519,0.007849940262761828,0.00916575472269772,119.10432381493473,163.30301249870956,0.05017741633309787,0.05558750259632229,0.9946780110042526,0.10384910856631915,0.9946780110042523,0.03166878776603693,0.10384910856631564,1.8607747780933047e-07,13.879198071546648,0.125,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,8,0.0,False,80,2,2,0.4218550337356779,0.4020380818680647,0.5476317308957424,0.5537807726708669,67.13940686266127,67.1394068626613,1.7437510065339556e-15,1.7623960233819515e-15,0.7189566792384622,0.7124438174401697,0.7189566792384523,0.808578941398778,0.7124438174401672,7.172612433164023e-08,2.1359876299234606,2.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,8,1e-10,False,80,2,2,0.42185503374035316,0.4020380818739379,0.5476317308981222,0.5537807726729789,67.13940686266127,67.1394068626613,2.7494958724543554e-11,2.759320028596442e-11,0.7189566792391648,0.7124438174333465,0.7189566792391552,0.8085789414025035,0.7124438174333438,7.172612433263745e-08,2.1359876299234606,2.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,8,1e-08,False,80,2,2,0.4218550342467338,0.4020380824522759,0.547631731201616,0.5537807729887766,67.13940686266127,67.1394068626613,2.7495115388705814e-09,2.759343784576195e-09,0.7189566793624179,0.7124438166939515,0.718956679362408,0.8085789415383783,0.7124438166939491,7.172612434110427e-08,2.1359876299234606,2.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,8,1e-06,False,80,2,2,0.4218550848245057,0.40203814027133145,0.5476317614892556,0.553780804468663,67.13940686266127,67.1394068626613,2.7495107365349384e-07,2.759342940754858e-07,0.7189566916224108,0.7124437428340072,0.7189566916224011,0.8085789553735653,0.7124437428340046,7.172612527898104e-08,2.1359876299234606,2.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,4,0.0,False,24,2,2,0.9996874711593653,0.9995367648558748,0.000653509952007971,0.0011464272181951785,54.95018421376962,109.90036842753923,0.004138820224328074,0.004746148401423453,0.9987792093784239,0.04960338046562771,0.9987792093784239,0.6669759591111173,0.04960338046562179,1.669892623799841e-07,196.96506600779236,0.75,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,4,1e-10,False,24,2,2,0.9996874711983614,0.9995367650214052,0.0006535088638886508,0.0011464249308775888,54.95018421376962,109.90036842753923,0.004138820224328326,0.004746148401423684,0.998779209302436,0.0496033819146166,0.9987792093024361,0.6669760297991165,0.04960338191461068,1.6698922764732422e-07,196.96506600779236,0.75,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,4,1e-08,False,24,2,2,0.9996874750576566,0.9995367814073514,0.0006534011492398269,0.0011461985037033442,54.95018421376962,109.90036842753923,0.004138820226928209,0.004746148403732802,0.998779201779511,0.04960352536640036,0.9987792017795113,0.6669830274393378,0.049603525366394424,1.6698578936725447e-07,196.96506600779236,0.75,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,4,1e-06,False,24,2,2,0.9996878474321103,0.9995384040390248,0.0006427212811679615,0.0011237284311182807,54.95018421376962,109.90036842753923,0.004138846206713544,0.004746171476663893,0.9987784485116166,0.04961788941186646,0.9987784485116166,0.6676781005652247,0.04961788941186054,1.6664447710254914e-07,196.96506600779236,0.75,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,2,0.0,False,8,2,2,0.9352332974603712,0.9327241463847602,0.04763030129221496,0.05308760378029926,86.05229381764124,146.3455234137454,0.10097851197393917,0.10808981993892124,0.9920748424629157,0.1263553125728486,0.9920748424629305,0.02722800251518105,0.12635531257270086,1.9337138255280266e-07,4.347270062839027,0.25,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,2,1e-10,False,8,2,2,0.9352332974511217,0.9327241463759959,0.04763030129683623,0.05308760378392807,86.05229381764124,146.3455234137454,0.10097851197393916,0.10808981993892125,0.9920748424634466,0.12635531257641053,0.9920748424634612,0.02722800251595067,0.1263553125762628,1.933713825519662e-07,4.347270062839027,0.25,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,2,1e-08,False,8,2,2,0.9352332965354261,0.9327241455083005,0.047630301754355044,0.053087604143192774,86.05229381764124,146.3455234137454,0.10097851197393945,0.10808981993892151,0.992074842515999,0.12635531292902707,0.9920748425160137,0.0272280025921426,0.12635531292887933,1.933713824691505e-07,4.347270062839027,0.25,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,2,1e-06,False,8,2,2,0.9352332049657646,0.9327240587386764,0.047630347506406906,0.05308764006987914,86.05229381764124,146.3455234137454,0.10097851197681662,0.10808981994164037,0.9920748477711978,0.12635534819311497,0.9920748477712124,0.027228010211306893,0.1263553481929673,1.933713741875969e-07,4.347270062839027,0.25,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,6,0.0,False,48,2,2,0.8492072399017091,0.8464995732184782,0.21240541813670294,0.21417461591002462,113.5230338012053,147.242057155492,1.7441167844630845e-15,1.898489069307872e-15,0.9694796455808524,0.2461010404807265,0.9694796455808483,0.9604740934247149,0.24610104048072556,3.0421819938395136e-08,18.62310235723335,1.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,6,1e-10,False,48,2,2,0.8492072399945546,0.8464995733118749,0.21240541733100643,0.2141746150799777,113.5230338012053,147.242057155492,1.4388660262175594e-10,1.4645881783156926e-10,0.9694796456404843,0.2461010402199746,0.9694796456404803,0.9604740934814933,0.24610104021997364,3.0421819916703476e-08,18.62310235723335,1.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,6,1e-08,False,48,2,2,0.8492072491855529,0.8464995825570597,0.21240533757069446,0.21417453291059468,113.5230338012053,147.242057155492,1.4388661050644542e-08,1.4645880259404774e-08,0.9694796515440506,0.246101014405616,0.9694796515440465,0.9604740991025675,0.24610101440561502,3.0421817769203944e-08,18.62310235723335,1.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,6,1e-06,False,48,2,2,0.8492081681275154,0.8465005069171769,0.2123973619131715,0.21416631634798733,113.5230338012053,147.242057155492,1.438814955837266e-06,1.4645357673491992e-06,0.9694802418519867,0.24609843317819913,0.9694802418519822,0.9604746611720862,0.24609843317819818,3.0421603033957937e-08,18.62310235723335,1.5,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,3,1e-10,False,15,2,2,0.9786695205018565,0.972814449012506,0.019975146324327883,0.025612057544972457,85.16863439105933,147.242057155492,0.030308488874793555,0.03354946193312111,0.993731036101353,0.11193117362272452,0.9937310361013528,0.002943767578676282,0.11193117362272116,2.1362896769923713e-07,24.95745468355377,0.46875,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,3,0.0,False,15,2,2,0.9786695205814834,0.9728144490961502,0.01997514626259726,0.02561205748439712,85.16863439105933,147.242057155492,0.03030848887479358,0.03354946193312114,0.9937310360949818,0.11193117368608144,0.9937310360949817,0.0029437674794209967,0.11193117368607809,2.136289680325538e-07,24.95745468355377,0.46875,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,3,1e-08,False,15,2,2,0.9786695126187095,0.9728144407316316,0.019975152435750987,0.025612063542061685,85.16863439105933,147.242057155492,0.03030848887479971,0.03354946193312623,0.9937310367320888,0.11193116735047218,0.9937310367320886,0.002943777404951215,0.1119311673504688,2.1362893470092917e-07,24.95745468355377,0.46875,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,3,1e-06,False,15,2,2,0.9786687242828367,0.9728136126217855,0.01997576358918576,0.02561266326057062,85.16863439105933,147.242057155492,0.03030848893646746,0.033549461984260176,0.9937310998014457,0.11193054017037066,0.9937310998014455,0.0029447599929473766,0.1119305401703673,2.136256353596952e-07,24.95745468355377,0.46875,False,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,5,0.0,False,35,2,2,0.9581565423096128,0.9577706739505879,0.04993495274147912,0.05033520494831479,113.95108737901478,148.09059553515,2.226406919225641e-15,2.3504461494199633e-15,0.9947524456393171,0.10285425994933797,0.9947524456393195,0.8761798314906268,0.10285425994929362,9.592636578372393e-08,632.7870331024858,1.09375,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,5,1e-10,False,35,2,2,0.9581565807175906,0.9577707081894008,0.049934972049130555,0.050335220986813055,113.95108737901478,148.09059553515,8.373021748382162e-09,8.685917757767335e-09,0.9947524527786606,0.10285419292443078,0.994752452778663,0.876180611739239,0.10285419292438643,9.592593429598398e-08,632.7870331024858,1.09375,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,5,1e-08,False,35,2,2,0.958160379737637,0.9577740948911477,0.04993688346332254,0.05033680889682553,113.95108737901478,148.09059553515,8.368632821538078e-07,8.681357238585257e-07,0.9947531590688877,0.10284756201062888,0.99475315906889,0.8762578089748074,0.10284756201058452,9.588324022783467e-08,632.7870331024858,1.09375,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,5,1e-06,False,35,2,2,0.9585089665690946,0.9580854233426932,0.050127143156806185,0.050496086440470454,113.95108737901478,148.09059553515,7.951968262993794e-05,8.248395787564152e-05,0.9948190599202595,0.10222722384768113,0.9948190599202613,0.8835276333403016,0.10222722384764021,9.183420355988603e-08,632.7870331024858,1.09375,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,10,0.0,False,120,2,2,0.29540285179527526,0.2847887870453812,0.713771619440647,0.7157618919159098,107.26524755188078,152.7055390533486,1.4609082080668124e-15,1.4702348325025103e-15,0.5427622912844134,0.873349925602514,0.5427622912844043,0.6684151900319386,0.8733499256025085,1.2038802411602693e-07,1.7284592186745482,3.75,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,10,1e-10,False,120,2,2,0.29540285179748227,0.2847887870486468,0.7137716194380115,0.715761891913783,107.26524755188078,152.7055390533486,1.7175939292527933e-11,1.7297071899546415e-11,0.5427622912868021,0.8733499255965632,0.5427622912867929,0.668415190030245,0.8733499255965577,1.203880241161519e-07,1.7284592186745482,3.75,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,10,1e-08,False,120,2,2,0.2954028519789393,0.28478878722747175,0.713771619449961,0.715761891933063,107.26524755188078,152.7055390533486,1.7175829198245864e-09,1.7296932809546934e-09,0.5427622912907435,0.8733499252115072,0.5427622912907344,0.6684151900608526,0.8733499252115017,1.2038802411588114e-07,1.7284592186745482,3.75,True,diagnostic_only,3
fibonacci_snap_32,fibonacci_snap,32,32,0,10,1e-06,False,120,2,2,0.2954028701428883,0.28478880523353434,0.713771620384417,0.715761893647721,107.26524755188078,152.7055390533486,1.7175828977242103e-07,1.7296933074367748e-07,0.5427622918220008,0.8733498865935089,0.5427622918219916,0.6684151929588992,0.8733498865935032,1.2038802409081364e-07,1.7284592186745482,3.75,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,3,0.0,False,15,2,2,0.9831787852658624,0.9784462969307908,0.012799214226943679,0.016099480383302386,14.076982396550981,17.38824974477034,0.04523146093170768,0.050303986960747483,0.9950306645901168,0.09957912740322951,0.9950306645901167,0.011282323915399888,0.09957912740322582,1.932091868803642e-07,19.179456323899814,0.3125,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,3,1e-10,False,15,2,2,0.9831787852282743,0.9784462968907661,0.012799214254421352,0.016099480411150342,14.076982396550981,17.38824974477034,0.04523146093170769,0.0503039869607475,0.9950306645937587,0.09957912736563634,0.9950306645937582,0.011282323938261967,0.09957912736563267,1.932091868658826e-07,19.179456323899814,0.3125,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,3,1e-08,False,15,2,2,0.9831787815070511,0.9784462929283119,0.012799216974722694,0.016099483168115568,14.076982396550981,17.38824974477034,0.045231460931709294,0.050303986960748795,0.9950306649542418,0.09957912364399737,0.9950306649542415,0.011282326201609896,0.0995791236439937,1.9320918543221635e-07,19.179456323899814,0.3125,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,3,1e-06,False,15,2,2,0.9831784093785201,0.9784458966763265,0.012799489008854891,0.016099758868325917,14.076982396550981,17.38824974477034,0.04523146094824286,0.0503039869741992,0.9950307010014745,0.099578751494254,0.9950307010014745,0.011282552529849357,0.09957875149425033,1.932090420727465e-07,19.179456323899814,0.3125,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,8,0.0,False,80,2,2,0.7614582500838749,0.757547016199504,0.33704659529948566,0.3371666247604293,66.35541937915974,113.67221336279347,1.7432353216565554e-15,1.7639859284916323e-15,0.9500230833223174,0.3123875017298771,0.9500230833223121,0.9397586620023698,0.31238750172987667,3.738663619858222e-08,18.645841740700682,1.6666666666666667,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,8,1e-10,False,80,2,2,0.7614582501077674,0.7575470162255054,0.3370465952215226,0.33716662468133923,66.35541937915974,113.67221336279347,4.091287985885521e-11,4.0955281536549124e-11,0.9500230833402219,0.3123875016774399,0.9500230833402173,0.9397586620474297,0.3123875016774395,3.738663618456571e-08,18.645841740700682,1.6666666666666667,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,8,1e-08,False,80,2,2,0.7614582525057746,0.7575470188312029,0.33704658743226,0.3371666167719373,66.35541937915974,113.67221336279347,4.0913099985823245e-09,4.095553588595787e-09,0.9500230851106547,0.31238749649237446,0.9500230851106499,0.9397586664971297,0.3123874964923741,3.738663480034896e-08,18.645841740700682,1.6666666666666667,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,8,1e-06,False,80,2,2,0.7614584922698511,0.7575472793622707,0.33704580857308786,0.33716582591884287,66.35541937915974,113.67221336279347,4.091275206721229e-07,4.095519384955397e-07,0.9500232621517233,0.31238697799269033,0.9500232621517184,0.9397591114641616,0.31238697799268994,3.738649637955368e-08,18.645841740700682,1.6666666666666667,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,10,0.0,False,120,2,2,0.5175590455614707,0.5081929606926142,0.5867226773574175,0.5888479490661821,66.35541937915974,113.67221336279351,2.0286020544942624e-15,2.095346518763742e-15,0.7793819415382052,0.6396205611589815,0.7793819415381957,0.8596008315295685,0.6396205611589806,5.603987767292256e-08,3.3557106748985235,2.5,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,10,1e-10,False,120,2,2,0.5175590455617667,0.5081929606923247,0.5867226773563708,0.5888479490661568,66.35541937915974,113.67221336279351,2.0139751738749712e-11,2.0231210939653903e-11,0.7793819415361123,0.6396205611580411,0.7793819415361027,0.8596008315308602,0.6396205611580401,5.603987767249806e-08,3.3557106748985235,2.5,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,10,1e-08,False,120,2,2,0.5175590456431163,0.5081929607763139,0.5867226773129159,0.5888479490164806,66.35541937915974,113.67221336279351,2.0140560205018484e-09,2.0232094435098846e-09,0.7793819415252055,0.6396205607790896,0.7793819415251961,0.8596008315337559,0.6396205607790886,5.603987765525553e-08,3.3557106748985235,2.5,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,10,1e-06,False,120,2,2,0.5175590537259707,0.5081929690717801,0.5867226729722016,0.5888479441407404,66.35541937915974,113.67221336279351,2.0140554656536518e-07,2.0232089263391542e-07,0.7793819402329087,0.63962052317968,0.7793819402328994,0.8596008319333841,0.639620523179679,5.603987590917573e-08,3.3557106748985235,2.5,True,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,5,0.0,False,35,2,2,0.9932972305766994,0.99142868758559,0.006497917793124216,0.008479235251743295,59.59653681250287,119.19307362500574,0.007716124440791166,0.008667540698283351,0.9989900922219663,0.045477792112000634,0.9989900922219667,0.9767317753319426,0.045477792111994673,2.560834324609311e-08,979.5781033970017,0.7291666666666666,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,5,1e-10,False,35,2,2,0.9932972651605898,0.9914287317633763,0.006497883081616794,0.008479189541557502,59.59653681250287,119.19307362500574,0.007716124440814988,0.008667540698310317,0.9989900959549407,0.0454777104202133,0.9989900959549408,0.9767317977519773,0.045477710420207346,2.560824542826741e-08,979.5781033970017,0.7291666666666666,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,5,1e-08,False,35,2,2,0.9933006842649212,0.9914330994342807,0.0064944508738724194,0.008474669601324043,59.59653681250287,119.19307362500574,0.007716124678199973,0.008667540966417692,0.9989904650115501,0.04546963332414577,0.9989904650115502,0.9767340087447015,0.045469633324139815,2.5598567613058645e-08,979.5781033970017,0.7291666666666666,False,diagnostic_only,3
fibonacci_snap_48,fibonacci_snap,48,48,0,5,1e-06,False,35,2,2,0.9936005106238968,0.9918167669665275,0.006189370395683249,0.00807115089049514,59.59653681250287,119.19307362500574,0.007718138604769604,0.008669813163168807,0.9990228351885154,0.044755537141235625,0.9990228351885155,0.9768809570458907,0.04475553714122961,2.4688722701432164e-08,979.5781033970017,0.7291666666666666,False,diagnostic_only,3
