prior_id,surface_path,model_variant,field_model,approximation,include_magnetic,magnetic_sign,weight_mode,candidate,candidate_method,lambda_reg,smooth_lambda,smoothness_neighbor_count,smoothness_rows,surface_nodes,unknown_count,sensor_count,mean_correlation,min_correlation,mean_nmse,max_nmse,mean_main_lobe_error_deg,max_main_lobe_error_deg,mean_relative_residual,max_relative_residual,mean_smoothness_relative_jump,max_smoothness_relative_jump,mean_active_nodes,mean_top10_node_energy_share,mean_stable_condition,status
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_minus,radiating_dipole,electric_magnetic_radiating_dipole,1,-1.0,sqrt_area,full_grid_162,full_grid,0.0001,1e-06,6,1216,96,384,162,0.7263863896872872,0.7061127898324449,0.5011723072102178,0.5112767750762068,79.88504368039888,144.77927745728067,0.25599587952070957,0.26491818884512713,2.6240624893875184,2.6302577282660122,96.0,0.2594123285986927,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_plus,radiating_dipole,electric_magnetic_radiating_dipole,1,1.0,sqrt_area,full_grid_162,full_grid,0.0001,1e-06,6,1216,96,384,162,0.7263863896872872,0.7061127898324449,0.5011723072102178,0.5112767750762068,79.88504368039888,144.77927745728067,0.25599587952070957,0.26491818884512713,2.6240624893875184,2.6302577282660122,96.0,0.2594123285986927,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_minus,current_green,electric_magnetic_current_green,1,-1.0,sqrt_area,full_grid_162,full_grid,0.0001,1e-06,6,1216,96,384,162,0.7262987451026772,0.7060225248739965,0.5008682375043757,0.5109825112561818,79.88504368039888,144.77927745728067,0.2561908834101911,0.26511649955116967,2.6240698691631605,2.630265008056364,96.0,0.2594178937139728,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_plus,current_green,electric_magnetic_current_green,1,1.0,sqrt_area,full_grid_162,full_grid,0.0001,1e-06,6,1216,96,384,162,0.7262987451026772,0.7060225248739965,0.5008682375043757,0.5109825112561818,79.88504368039888,144.77927745728067,0.2561908834101911,0.26511649955116967,2.6240698691631605,2.630265008056364,96.0,0.2594178937139728,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_minus,radiating_dipole,electric_magnetic_radiating_dipole,1,-1.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0,6,1216,96,384,162,0.7256341913696129,0.7053490165262692,0.5068874075745318,0.5171688622040063,79.88504368039888,144.77927745728067,0.25221786934713863,0.2610754995690301,2.637153465965535,2.6428505239853353,96.0,0.25684930648928406,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_em_plus,radiating_dipole,electric_magnetic_radiating_dipole,1,1.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0,6,1216,96,384,162,0.7256341913696129,0.7053490165262692,0.5068874075745318,0.5171688622040063,79.88504368039888,144.77927745728067,0.25221786934713863,0.2610754995690301,2.637153465965535,2.6428505239853353,96.0,0.25684930648928406,2813345600.4822025,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_minus,current_green,electric_magnetic_current_green,1,-1.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0,6,1216,96,384,162,0.7255406772993477,0.7052517343066648,0.5065629768738371,0.5168542980313848,79.88504368039888,144.77927745728067,0.25241062432999656,0.26127152179261587,2.637166367808211,2.642863324049781,96.0,0.2568566002763648,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,huygens_current_green_plus,current_green,electric_magnetic_current_green,1,1.0,sqrt_area,full_grid_162,full_grid,0.0001,0.0,6,1216,96,384,162,0.7255406772993477,0.7052517343066648,0.5065629768738371,0.5168542980313848,79.88504368039888,144.77927745728067,0.25241062432999656,0.26127152179261587,2.637166367808211,2.642863324049781,96.0,0.2568566002763648,2814586879.732665,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,0.01,0.0,6,608,96,192,162,0.6697682370516083,0.6376787521603056,0.27601007964850643,0.2775141515364795,114.42478129706495,134.2362488733787,0.8236238113509626,0.8247398522466983,2.4000472406715003,2.405715694672485,96.0,0.23286266615474646,244.70277170452442,diagnostic_only
level1_local_sphere_r0p35,data\source_priors\huygens_surface\level1_local_sphere_r0p35_nodes.csv,electric_sheet_only,radiating_dipole,electric_radiating_dipole,0,0.0,sqrt_area,full_grid_162,full_grid,0.01,1e-06,6,608,96,192,162,0.6696957430196515,0.6375956592644069,0.2759852226367633,0.2774948779259851,114.42478129706495,134.2362488733787,0.8236801394709304,0.824796455305522,2.39982663575047,2.405497413587091,96.0,0.23284821914099288,244.70277170452442,diagnostic_only
